File,Line,Column,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint
/home/capstone/Desktop/root/fontconfig-2.13.1/fc-lang/fc-lang.c,114,2,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"	strcpy (path, dir);",d1ef218722d1b7ca94f387f716c782e5712e86adaa3171cf21182f6421249cef
/home/capstone/Desktop/root/fontconfig-2.13.1/fc-lang/fc-lang.c,116,2,4,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120),"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused)",,CWE-120,"	strcat (path, file);",9e67ef6cc6b4e5edfcd99fccbe9bfb24421297ccaa0fc8c1c4a664892cc5d41e
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fcatomic.c,83,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy ((char *) atomic->file, (char *) file);",4323c4ce7123cbefd2e3521736668c11dc9ed24a81b0c18d1faf7ba9e4efb9af
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fcatomic.c,86,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy ((char *) atomic->new, (char *) file);",4225eec5960af29db8a17ec36cda0c5b78c96abfdc191ba0be53d73bc322741c
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fcatomic.c,87,5,4,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120),"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused)",,CWE-120,"    strcat ((char *) atomic->new, NEW_NAME);",5e98f3c07fef4062e65a08d7a9d14d0349583b60726df930a6fd66b1de20e7dc
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fcatomic.c,90,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy ((char *) atomic->lck, (char *) file);",6d2ea1ec91a8f08f8177a8890989d235c4b691331dcb7297021221ba6cc84448
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fcatomic.c,91,5,4,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120),"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused)",,CWE-120,"    strcat ((char *) atomic->lck, LCK_NAME);",f6f53ba2700874b1e223ad45f7f04c55640b6ecd60e3d6a2a67f77e8292aa4f5
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fcatomic.c,109,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy ((char *) atomic->tmp, (char *) atomic->file);",9d0a45d5684c312d0f2f12bfb736cbf624a0d216bd53785a615180bcd8e4f359
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fcatomic.c,110,5,4,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120),"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused)",,CWE-120,"    strcat ((char *) atomic->tmp, TMP_NAME);",8a723741c20af9e1ab53b839807282e9c3294bf51c52cf3f1054d1fd36871ffa
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fccache.c,72,18,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"    if (force || access ((const char *) uuidname, F_OK) < 0)",b692c7ef7cffb307b990c7d2c959a2e8ea2db044eaef930c4c7f813d8d04c55c
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fccache.c,296,5,4,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120),"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused)",,CWE-120,"    strcat ((char *) cache_base, ""-"" FC_ARCHITECTURE FC_CACHE_SUFFIX);",3d0ca698c9a7c2655ac1416bdb842ee903aca955b2efc163d151a28db5c689df
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fccache.c,316,2,4,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120),"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused)",,CWE-120,"	strcat ((char *) cache_base, ""-"" FC_ARCHITECTURE FC_CACHE_SUFFIX);",3d0ca698c9a7c2655ac1416bdb842ee903aca955b2efc163d151a28db5c689df
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fccache.c,1316,6,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"	if (access ((char *) d, W_OK) == 0)",4b42ee093f1aca786f8ef092a8d0e82cff95bf018b11c1d47b0a620cf0531bee
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fccache.c,1326,10,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"	    if (access ((char *) d, F_OK) == -1) {",b9458325c2b23744887b231e948e84f4fc9f383b35f6dca3da16b110989ba74d
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fccache.c,1461,9,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"    if (access ((char *) dir, W_OK) != 0)",7cfb39fa70367ed72484a065ca125be3c2d156d012a38192970a9747c55cb763
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fccache.c,1465,7,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"		    access ((char *) dir, F_OK) == 0 ? ""unwritable"" : ""non-existent"");",fece777ae53cb9f17fc13b36394bc19e55a448cac6e13891243584e510d21c06
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fccache.c,1937,9,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"    if (access ((char *) cache_dir, W_OK) == 0)",6b1cab00331d949e15d172bb95f22c7a1e248203a2136739b4be20ee84982740
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fccfg.c,1926,4,4,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120),"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused)",,CWE-120,"	  strcat ((char *) fontconfig_instprefix, (char *) fontconfig_path);",4f509a2efa113c3c5161839acd700c62cb67dd87abf3af3d368d40e55516e7f3
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fccfg.c,1969,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy ((char *) path, (const char *) dir);",5e3ebc959e75e6df0ccb619c4bae892d0b00b44307b7cb79f44e81ffc9854e9d
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fccfg.c,1984,5,4,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120),"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused)",,CWE-120,"    strcat ((char *) path, (char *) file);",70486fae6f99a0df1d3a917c37f59d9c998fbc14e60c87ee634cca3e0fa20bd4
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fccfg.c,1986,9,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"    if (access ((char *) path, R_OK) == 0)",927cec42f1d19111ae7ea0c65074cf0ea57af88780dc9a72c70b9cf3e3689d17
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fccfg.c,2054,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy ((char *) path[i], (const char *) dir);",be695616b805532f0e26187b114f68c8987a236807abdbae1f7bd7c0c27414d4
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fccompat.c,252,9,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"    if (access ((char *) parent, F_OK) == 0)",39de78a1174819b56fab6a36b712a5d543796509fda2cf856f4634091e15998f
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fccompat.c,254,14,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"    else if (access ((char *) parent, F_OK) == -1)",8c2398e09df571f66c96b1ee3c38ccbd9600b0f2f8bb019abd56b3f4d96b5e0b
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fcdbg.c,49,2,4,format,fprintf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,"	fprintf (f,",573246cb9a5c691386fa00c6ddad3aa523bc590e59c91a84b5ec25864719e784
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fcdir.c,210,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy ((char *) file, (char *) dir);",bd733e72960bf90bda2a052700bf1f9545118a5959f536c55c3352555b1ae91b
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fcdir.c,236,6,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"	    strcpy ((char *) base, (char *) e->d_name);",57d42adde1e4c76ce5f4505fc9c9baf4b85904f397ae056749cda75eeddd273b
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fcformat.c,90,5,4,format,vfprintf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,"    vfprintf (stderr, fmt, args);",d43de38dece93bbfe0144e303a4f92c418e8dae5462144e6b511868fa3dc976d
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fcfreetype.c,2563,5,4,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120),"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused)",,CWE-120,"    strcat ((char *) complex_, OTLAYOUT_HEAD);",8f0b0924213e62d2dc34431f0b8fe58e2837462871016873859bb75b38f4d4b4
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fcfreetype.c,2564,5,4,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120),"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused)",,CWE-120,"    strcat ((char *) complex_, (char *) tagstring);",81e2046cf3120e9ad9b831792fc6d12b456eaba4684d091b71e5352b19210531
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fcmatch.c,679,3,4,buffer,sprintf,Does not check for buffer overflows (CWE-120),"Use sprintf_s, snprintf, or vsnprintf",,CWE-120,"		sprintf ((char *) temp, ""%4s=%g"", tag, num);",5a42a61f2a67d47e55524f1328f9214099444f903c725146aa0fa98b84a64ad8
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fcmatch.c,819,7,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"		    strcpy (x, s);",b068927ee3971d1e256cc24da3c98eb4cff1db2cabbefb4b4f54a102a38edfd1
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fcname.c,340,22,4,buffer,sscanf,"The scanf() family's %s operation, without a limit specification, permits buffer overflows (CWE-120, CWE-20)","Specify a limit to %s, or use a different input function",,"CWE-120, CWE-20","	    if (sc && ec && sscanf ((char *) string, ""[%s %[^]]]"", sc, ec) == 2)",a5e6639f7f98a6488b732b04bc7a35d7353f1ae7043fe29898a911b852261510
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fcpat.c,436,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy ((char *)new_path, (char *)relocated_font_file);",45edf9102a505f8d68af8f4bdaef3618e653ce0a051abac975fed3bab2fb2ab7
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fcserialize.c,151,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy ((char *) str_serialize, (const char *) str);",6d544a830e439d67035c304e5221ec6a5071fb7b59ecb4eaa0b8baadb97afc00
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fcstr.c,959,2,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"	strcpy ((char *) full, (char *) home);",b4ab89aa1c82f842a965847b2315e024994f128183c22b56d22ad3707fc7156f
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fcstr.c,960,2,4,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120),"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused)",,CWE-120,"	strcat ((char *) full, (char *) s + 1);",9ff96c5ec1205951809b05210c846f6cfc5f5cbd0cd113c4895262c71b4ebf0d
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fcxml.c,599,5,4,format,vfprintf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,"    vfprintf (stderr, fmt, args);",d43de38dece93bbfe0144e303a4f92c418e8dae5462144e6b511868fa3dc976d
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fcxml.c,1143,2,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"	strcpy ((char *) s, (char *) attr[i]);",33cae6e3f25a3cc63c2b0c8c1565b9caeae627de12dc5e7d7f82f034bc9bdca9
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fcxml.c,1373,6,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"	    strcpy (buf + (dot - s), decimal_point);",22f2f01536106e9d5b6d47a547316f7c6fd49f5006eec45817a52d16788f25ea
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fcxml.c,1375,6,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"	    strcpy (buf + (dot - s) + dlen, dot + 1);",61195bd4e1c365043c12c285b05466d1ad08d599e824f43452f264240dc102d0
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fcxml.c,2225,2,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"	strcpy ((char *) prefix, (char *) fontconfig_instprefix);",94843fa96055a9a02e0349e1d919220f5c4b9fff757b230627304c98fa385529
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fcxml.c,3212,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy ((char *) file, (char *) dir);",bd733e72960bf90bda2a052700bf1f9545118a5959f536c55c3352555b1ae91b
/home/capstone/Desktop/root/fontconfig-2.13.1/src/fcxml.c,3242,6,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"	    strcpy ((char *) base, (char *) e->d_name);",57d42adde1e4c76ce5f4505fc9c9baf4b85904f397ae056749cda75eeddd273b
/home/capstone/Desktop/root/fontconfig-2.13.1/src/ftglue.c,23,3,4,format,vfprintf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,"  vfprintf( stderr, format, ap );",ce585f9963371118279186251c04d40359ed26877e919066fabab73ea39bb731
/home/capstone/Desktop/root/fontconfig-2.13.1/test/test-bz106632.c,53,10,4,tmpfile,mktemp,Temporary file race condition (CWE-377),,,CWE-377,"    if (!mktemp (template) || mkdir (template, 0700))",2172b8724f344d877504e265560e17bb946f7dcb34e035e9d5a67de234918092
/home/capstone/Desktop/root/fontconfig-2.13.1/test/test-bz106632.c,71,9,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"    if (access (parent, F_OK) == 0)",892591aefa88f89e6a2085779a3ec209ba497bf7e25aaaf79081c4afabc6e114
/home/capstone/Desktop/root/fontconfig-2.13.1/test/test-bz106632.c,73,14,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"    else if (access (parent, F_OK) == -1)",7677cff6e018ec2ee537b96df109eb352b3d2638fff1a2bb8dea72b2a1f68cef
/home/capstone/Desktop/root/fontconfig-2.13.1/test/test-bz106632.c,112,2,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"	strcpy (n, dir);",86a1eb83c00713a9fdd3afad6122b80add44b522592cba2c89f58f26de7fd0d6
/home/capstone/Desktop/root/fontconfig-2.13.1/test/test-bz106632.c,114,2,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"	strcpy (&n[len + 1], e->d_name);",15fdecb6790a25b425ec91a16f47a56877e1cd3d1f130512ee5a330954cd3059
/home/capstone/Desktop/root/fontconfig-2.13.1/test/test-bz106632.c,201,5,4,shell,system,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,    system (cmd);,c4b8b03a5195bc357db1791ca3c42359ea6717eb5c46dc2b616456ad380b668b
/home/capstone/Desktop/root/fontconfig-2.13.1/test/test-bz106632.c,204,5,4,format,snprintf,"If format strings can be influenced by an attacker, they can be exploited, and note that sprintf variations do not always \0-terminate (CWE-134)",Use a constant for the format specification,,CWE-134,"    snprintf (conf, 1024, tconf, fontdir, cachedir);",3c4fbed51af212c4efcecbfd022087219aeabe6d72b0e5355f99f3b9821d8869
/home/capstone/Desktop/root/fontconfig-2.13.1/test/test-bz106632.c,230,5,4,shell,system,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,    system (cmd);,c4b8b03a5195bc357db1791ca3c42359ea6717eb5c46dc2b616456ad380b668b
/home/capstone/Desktop/root/fontconfig-2.13.1/test/test-bz106632.c,269,5,4,shell,system,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,    system (cmd);,c4b8b03a5195bc357db1791ca3c42359ea6717eb5c46dc2b616456ad380b668b
/home/capstone/Desktop/root/fontconfig-2.13.1/test/test-migration.c,47,10,4,tmpfile,mktemp,Temporary file race condition (CWE-377),,,CWE-377,"    if (!mktemp (template) || mkdir (template, 0700))",2172b8724f344d877504e265560e17bb946f7dcb34e035e9d5a67de234918092
/home/capstone/Desktop/root/fontconfig-2.13.1/test/test-migration.c,65,9,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"    if (access (parent, F_OK) == 0)",892591aefa88f89e6a2085779a3ec209ba497bf7e25aaaf79081c4afabc6e114
/home/capstone/Desktop/root/fontconfig-2.13.1/test/test-migration.c,67,14,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"    else if (access (parent, F_OK) == -1)",7677cff6e018ec2ee537b96df109eb352b3d2638fff1a2bb8dea72b2a1f68cef
/home/capstone/Desktop/root/fontconfig-2.13.1/test/test-migration.c,101,2,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"	strcpy (n, dir);",86a1eb83c00713a9fdd3afad6122b80add44b522592cba2c89f58f26de7fd0d6
/home/capstone/Desktop/root/fontconfig-2.13.1/test/test-migration.c,103,2,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"	strcpy (&n[len + 1], e->d_name);",15fdecb6790a25b425ec91a16f47a56877e1cd3d1f130512ee5a330954cd3059
/home/capstone/Desktop/root/fontconfig-2.13.1/test/test-migration.c,157,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy (xdg, tmp);",1aa61b99d79694fb76b5607892f31dc32607e95592c4f88929daf8e0417ee8e4
/home/capstone/Desktop/root/fontconfig-2.13.1/test/test-migration.c,162,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy (confd, xdg);",8acda7c2eeb80a84b847eb59ef41326d82ba542505270ffd5e871cae6d4183ce
